Source: dtm
X;Y;Z;M
271176.16775857826;7038094.634352506;91.227111816;3060.7656408282596
271171.1861809347;7038094.205535318;91.125389099;3065.7666754722945
271166.2046032911;7038093.776718129;91.348907471;3070.771669025026
271161.2230256476;7038093.347900941;90.708297729;3075.8125400649583
271156.24144800403;7038092.919083753;90.341415405;3080.8259822596333
271151.25987036043;7038092.490266564;89.760536194;3085.859611234641
271146.2782927169;7038092.061449375;88.728256226;3090.965059494374
271141.29671507335;7038091.632632187;88.721389771;3095.9650642091606
271136.31513742974;7038091.203814998;88.640853882;3100.9657127700652
271131.3335597862;7038090.77499781;88.40486145;3105.971278914633
271126.35198214266;7038090.346180622;86.502937317;3111.3207943513216
271121.3704044991;7038089.917363432;85.733421326;3116.379663282307
271116.3888268555;7038089.488546244;84.548744202;3121.5180929926746
271111.407249212;7038089.0597290555;83.266273499;3126.679946448918
271106.42567156843;7038088.630911867;81.493171692;3131.9850279768184
271101.44409392483;7038088.202094679;78.991912842;3137.5757610088067
271096.4625162813;7038087.77327749;78.199775696;3142.6381202668754
271091.48093863775;7038087.344460301;77.359352112;3147.7082594958338
271086.49936099414;7038086.915643113;75.575660706;3153.0168897364983
271081.5177833506;7038086.486825924;73.411567688;3158.465127854481
271076.53620570706;7038086.058008736;70.784378052;3164.113324503252
271071.55462806346;7038085.629191548;68.198127747;3169.7425953832485
271066.5730504199;7038085.200374358;65.466384888;3175.440175487835
271061.5914727764;7038084.77155717;64.665626526;3180.503890917635
271056.60989513283;7038084.342739982;63.754360199;3185.5862531950024
271051.62831748923;7038083.913922793;63.040431976;3190.6369653732854
271046.6467398457;7038083.485105605;62.98657608;3195.6372554105947
271041.66516220215;7038083.0562884165;61.788379669;3200.778818853655
271036.68358455854;7038082.627471227;61.873981476;3205.7795515670105
271031.702006915;7038082.198654039;61.995845795;3210.781036437719
271026.72042927146;7038081.76983685;62.146389008;3215.783302250195
271021.73885162786;7038081.341019662;62.230815887;3220.7840149892113
271016.7572739843;7038080.912202474;62.237071991;3225.7840189030617
271011.7756963408;7038080.483385285;61.922229767;3230.7939216591735
271006.79411869723;7038080.054568096;61.458618164;3235.8153692312303
271001.81254105363;7038079.625750908;61.027141571;3240.8339519047117
270996.8309634101;7038079.196933719;60.633605957;3245.8494150218294
270991.84938576655;7038078.768116531;57.70634079;3251.643280860595
270986.86780812294;7038078.339299343;57.893489838;3256.6467821113624
270981.8862304794;7038077.910482153;58.062702179;3261.649644573676
270976.90465283586;7038077.481664965;57.616542816;3266.6695109241755
270971.92307519226;7038077.052847777;57.29511261;3271.6798320094545
270966.9414975487;7038076.624030588;56.405971527;3276.7582738832148
270961.9599199052;7038076.1952134;55.907150269;3281.783094541419
270956.97834226163;7038075.766396211;55.803264618;3286.7841736477885
270951.99676461803;7038075.337579022;55.735469818;3291.784633240263
270947.0151869745;7038074.908761834;55.5744133;3296.7872264879366
270942.03360933095;7038074.479944645;55.01782608;3301.818110041861
270937.05203168734;7038074.051127457;54.168605804;3306.889714825106
270932.0704540438;7038073.622310269;53.094593048;3312.003764433756
270927.08887640026;7038073.19349308;51.721439362;3317.1888923053766
270922.10729875666;7038072.764675891;50.783756256;3322.276057489282
270917.1257211131;7038072.335858703;50.518764496;3327.2830746285126
270912.1441434696;7038071.907041514;50.290996552;3332.28825976355
270907.162565826;7038071.478224326;50.046524048;3337.2942328762897
270902.18098818243;7038071.049407138;49.744728088;3342.30333267577
270897.1994105389;7038070.620589948;49.564552307;3347.306577953841
270892.21783289535;7038070.19177276;49.353946686;3352.3110114609703
270887.23625525174;7038069.7629555715;49.247982025;3357.3121341858837
270882.2546776082;7038069.334138383;48.964817047;3362.3201460074
270877.27309996466;7038068.905321195;48.202987671;3367.3778514157666
270872.29152232106;7038068.476504006;47.679542542;3372.4051762315444
270867.3099446775;7038068.047686817;47.529815674;3377.407417542745
270862.328367034;7038067.618869629;47.111301422;3382.4249023886423
270857.3467893904;7038067.19005244;46.901050568;3387.4293209784355
270852.36521174683;7038066.761235252;46.721260071;3392.4325523964785
270847.3836341033;7038066.332418064;46.989204407;3397.4397266661517
270842.4020564597;7038065.903600875;46.806030273;3402.4430808174816
270837.42047881614;7038065.474783686;46.267391205;3407.4720103304153
270832.4389011726;7038065.045966498;46.214584351;3412.4722891789906
270827.45732352906;7038064.617149309;45.901088715;3417.482107490414
270822.47574588546;7038064.188332121;45.815391541;3422.4828418370766
270817.4941682419;7038063.7595149325;45.818489075;3427.4828427965163
270812.5125905984;7038063.330697743;45.757110596;3432.483219514141
270807.5310129548;7038062.901880555;45.743209839;3437.4832388372347
270802.54943531123;7038062.4730633665;45.644931793;3442.4842046013655
270797.5678576677;7038062.044246178;45.650939941;3447.4842082111168
270792.5862800241;7038061.61542899;45.651554108;3452.484208248863
270787.60470238054;7038061.186611801;45.613494873;3457.48435309727
270782.623124737;7038060.757794612;45.606105804;3462.484358557149
270777.64154709346;7038060.328977424;45.620910645;3467.484380475401
270772.65996944986;7038059.900160235;45.68347168;3472.4847718484198
270767.6783918063;7038059.471343047;45.650577545;3477.484880049629
270762.6968141628;7038059.042525859;45.568515778;3482.485553417615
270757.7152365192;7038058.61370867;45.907745361;3487.497047876381
270752.73365887563;7038058.184891481;45.968765259;3492.497420205362
270747.7520812321;7038057.756074293;46.043262482;3497.4979751581564
270742.7705035885;7038057.327257104;46.301651001;3502.5046471692845
270737.78892594494;7038056.898439916;46.4920578;3507.508271330709
270732.8073483014;7038056.4696227275;46.473514557;3512.508305715745
270727.82577065786;7038056.040805538;46.473052979;3517.5083057370985
270722.84419301426;7038055.61198835;46.690490723;3522.5130314211674
270717.8626153707;7038055.183171161;47.336746216;3527.5546230509917
270712.8810377272;7038054.754353973;47.553985596;3532.5593401207075
270707.8994600836;7038054.325536785;47.975021362;3537.577035918234
270702.91788244003;7038053.896719596;49.713806152;3542.87074657765
270697.9363047965;7038053.467902407;50.247692108;3547.8991692144714
270692.9547271529;7038053.039085219;50.377593994;3552.9008563798434
270687.97314950934;7038052.61026803;51.568683624;3558.0407682960513
270682.9915718658;7038052.181450842;52.518383026;3563.1301620668105
270678.0099942222;7038051.752633654;52.723796844;3568.134379771596
270673.02841657866;7038051.323816465;51.340682983;3573.3221542416527
270668.0468389351;7038050.894999276;50.934963226;3578.3385880866963
270663.0652612916;7038050.466182088;50.687843323;3583.3446911865276
270658.083683648;7038050.037364899;50.072998047;3588.382352818047
270653.10210600443;7038049.608547711;48.090270996;3593.7611265220103
270648.1205283609;7038049.179730522;46.603351593;3598.977536140771
270643.1389507173;7038048.750913333;45.894500732;3604.0275331253447
270638.15737307374;7038048.322096145;45.171508789;3609.0795344465364
270633.1757954302;7038047.893278956;44.093276978;3614.1944717714637
270628.1942177866;7038047.464461768;41.593128204;3619.784708250576
270623.21264014306;7038047.03564458;41.733680725;3624.786683361554
270618.2310624995;7038046.606827391;41.663845062;3629.7871710397217
270613.2494848559;7038046.178010202;41.692699432;3634.7872542966015
270608.2679072124;7038045.749193014;41.594074249;3639.7882268946473
270603.28632956883;7038045.320375825;41.42149353;3644.7912044185077
270598.3047519253;7038044.891558637;40.92975235;3649.815327166589
270593.3231742817;7038044.462741449;41.173301697;3654.821255280804
270588.34159663814;7038044.033924259;41.185405731;3659.8212699315945
270583.3600189946;7038043.605107071;41.124229431;3664.8216441715253
270578.378441351;7038043.1762898825;40.960056305;3669.8243387270186
270573.39686370746;7038042.747472694;41.038921356;3674.824960657934
270568.4152860639;7038042.318655506;40.96446991;3679.8255149289616
270563.4337084203;7038041.889838317;41.168476105;3684.8296750510863
270558.4521307768;7038041.461021128;41.628326416;3689.8507767538013
270553.47055313323;7038041.03220394;41.573802948;3694.851074025789
270548.4889754897;7038040.603386751;41.696300507;3699.852574365851
270543.5073978461;7038040.174569563;42.457000732;3704.910109816303
270538.52582020254;7038039.745752375;42.625583649;3709.9129510290127
270533.544242559;7038039.316935186;42.939338684;3714.9227855793415
270528.5626649154;7038038.888117997;43.649440765;3719.972958345347
270523.58108727186;7038038.459300809;43.505447388;3724.975031324853
270518.5995096283;7038038.03048362;43.61882019;3729.976316498877
270513.6179319847;7038037.601666432;43.739608765;3734.977775274086
270508.6363543412;7038037.1728492435;43.951473236;3739.9822619164656
270503.65477669763;7038036.744032054;44.434005737;3745.005491715609
270498.6731990541;7038036.315214866;44.162586212;3750.0128531523574
270493.6916214105;7038035.8863976775;43.979675293;3755.0161976742297
270488.71004376694;7038035.457580489;43.916057587;3760.016602379071
270483.7284661234;7038035.028763301;43.932380676;3765.016629023292
270478.7468884798;7038034.599946112;43.818717957;3770.017920777824
270473.76531083626;7038034.171128923;43.914043427;3775.0188293898377
270468.7837331927;7038033.742311735;44.008071899;3780.019713447005
270463.8021555491;7038033.313494546;44.055435181;3785.0199377700474
270458.8205779056;7038032.884677358;44.123706818;3790.0204038499346
270453.839000262;7038032.45586017;44.156578064;3795.020511900617
270448.8574226184;7038032.027042981;44.183887482;3800.020586480518
270443.8758449749;7038031.598225792;44.136234283;3805.020813558147
270438.89426733134;7038031.169408604;44.083061218;3810.021096287606
270433.9126896878;7038030.740591415;44.066356659;3815.0211241917254
270428.9311120442;7038030.311774227;44.078514099;3820.0211389720644
270423.94953440066;7038029.8829570385;44.093341827;3825.021160958136
270418.9679567571;7038029.454139849;44.134365082;3830.021329246097
270413.9863791135;7038029.025322661;44.188655853;3835.021623986218
270409.00480147;7038028.596505472;47.159999847;3840.8378843939336
270404.0232238264;7038028.167688284;47.778755188;3845.876024742485
270399.0416461828;7038027.738871096;49.974636078;3851.336967232873
270394.0600685393;7038027.310053907;50.910198212;3856.4237418992266
270389.07849089574;7038026.881236718;50.730773926;3861.426960170988
270384.0969132522;7038026.45241953;50.274616241;3866.447725036351
270379.1153356086;7038026.023602341;50.053981781;3871.4525906254758
270374.13375796506;7038025.594785153;50.11013031;3876.4529058812363
270369.1521803215;7038025.165967965;50.545539856;3881.471828222978
270364.1706026779;7038024.737150776;51.04347229;3886.496560724225
270359.1890250344;7038024.308333587;51.300518036;3891.503163616009
270354.2074473908;7038023.8795163985;51.838821411;3896.5320571845004
270349.2258697472;7038023.45069921;51.69443512;3901.5341414901964
270344.2442921037;7038023.021882022;48.984668732;3907.221217529535
270339.26271446014;7038022.593064833;47.075019836;3912.573484236798
270334.28113681654;7038022.164247644;44.555412292;3918.1724504071585
270329.299559173;7038021.735430456;42.555950165;3923.5574154764035
270324.31798152946;7038021.306613267;40.559020996;3928.941440560454
270319.3364038859;7038020.877796079;38.942264557;3934.196333650016
270314.3548262423;7038020.448978891;37.372108459;3939.4370769343554
270309.3732485988;7038020.020161702;37.230609894;3944.4390787179996
270304.3916709552;7038019.591344513;37.177215576;3949.4393638052397
270299.4100933116;7038019.162527325;36.656044006;3954.4664524065715
270294.4285156681;7038018.733710136;36.990428925;3959.4776212596175
270289.44693802454;7038018.304892948;36.953372955;3964.4777585721918
270284.46536038094;7038017.8760757595;36.905326843;3969.4779894097774
270279.4837827374;7038017.447258571;36.817012787;3974.4787692861737
270274.50220509386;7038017.018441382;36.730770111;3979.4795130108255
270269.5206274503;7038016.5896241935;36.664093018;3984.4799575745033
270264.5390498067;7038016.160807005;36.553466797;3989.4811812408707
270259.5574721632;7038015.731989817;36.453422546;3994.4821820258976
270254.5758945196;7038015.303172628;36.318180084;3999.4840107437976
270249.594316876;7038014.874355439;36.20205307;4004.4853591104325
270244.6127392325;7038014.445538251;36.066482544;4009.4871967094755
270239.63116158894;7038014.016721062;35.935577393;4014.4889100317523
270234.64958394534;7038013.587903874;35.817253113;4019.4903098993395
270229.6680063018;7038013.159086686;35.697502136;4024.4917437233717
270224.68642865826;7038012.730269497;35.589271545;4029.49291497224
270219.70485101466;7038012.301452308;35.492004395;4034.4938609727014
270214.7232733711;7038011.87263512;35.419013977;4039.4943937044013
270209.7416957276;7038011.443817931;35.389919281;4044.4944783537867
270204.760118084;7038011.015000743;35.347255707;4049.4946603684966
270199.7785404404;7038010.5861835545;35.199996948;4054.4968284126917
270194.7969627969;7038010.157366366;35.073200226;4059.498435895131
270189.81538515334;7038009.728549177;35.036727905;4064.4985689164296
270184.83380750974;7038009.299731988;35.012058258;4069.498629775234
270179.8522298662;7038008.8709148;34.984035492;4074.498708302127
270174.87065222266;7038008.442097612;34.962360382;4079.498755282914
270169.88907457906;7038008.013280423;35.193511963;4084.5040955364493
270164.9074969355;7038007.584463234;35.200775146;4089.5041008118774
270159.92591929197;7038007.155646046;35.127948761;4094.5046311519545
270154.9443416484;7038006.726828857;35.04927063;4099.505250138438
270149.9627640048;7038006.298011669;34.92212677;4104.506866433337
270144.9811863613;7038005.869194481;34.831218719;4109.507692792392
270139.99960871774;7038005.440377292;34.76227951;4114.508168031229
270135.01803107414;7038005.011560103;34.717075348;4119.508372368786
270130.0364534306;7038004.582742915;34.664482117;4124.508648965898
270125.05487578706;7038004.153925726;34.59022522;4129.50920034414
270120.07329814346;7038003.725108538;34.62538147;4134.50932393883
270115.0917204999;7038003.296291349;34.660114288;4139.509444574207
270110.11014285637;7038002.86747416;34.654960632;4144.509447230272
270105.12856521277;7038002.438656972;34.837749481;4149.512787291029
270100.1469875692;7038002.009839783;34.734157562;4154.51386030443
270095.1654099257;7038001.581022595;34.913574219;4159.517078302528
270090.18383228214;7038001.152205407;35.048923492;4164.518909909588
270085.20225463854;7038000.723388218;35.108444214;4169.519264168699
270080.220676995;7038000.294571029;35.25522995;4174.521418309944
270075.23909935146;7037999.865753841;35.656410217;4179.537487050135
270070.25752170786;7037999.436936652;35.880687714;4184.542514562139
270065.2759440643;7037999.008119464;35.701564789;4189.545722035545
270060.29436642077;7037998.579302276;35.364711761;4194.557056185465
270055.31278877717;7037998.150485087;35.016460419;4199.569169412185
270050.3312111336;7037997.721667898;34.702999115;4204.578985575437
270045.3496334901;7037997.2928507095;34.379863739;4209.589416342438
270040.36805584654;7037996.864033521;34.093536377;4214.597607967957
270035.38647820294;7037996.435216333;33.790931702;4219.6067565572475
270030.4049005594;7037996.006399144;33.495231628;4224.615492778436
270025.42332291586;7037995.577581955;33.24237442;4229.621882372557
270020.44174527226;7037995.148764767;32.962722778;4234.629696770189
270015.4601676287;7037994.719947578;32.73273468;4239.634983427804
270010.47858998517;7037994.29113039;32.477664948;4244.6414852572125
270005.49701234157;7037993.862313202;32.266559601;4249.645939819679
270000.515434698;7037993.433496013;31.989818573;4254.653592522919
269995.5338570545;7037993.004678824;31.586248398;4259.669852971364
269990.5522794109;7037992.575861636;31.462711334;4264.6713788791685
269985.57070176734;7037992.147044447;31.411224365;4269.671643962907
269980.5891241238;7037991.718227259;31.466489792;4274.671949380289
269975.60754648026;7037991.2894100705;31.538640976;4279.672469932495
269970.62596883666;7037990.860592882;31.470367432;4284.672936038477
269965.6443911931;7037990.431775693;33.722389221;4290.156694069117
269960.66281354957;7037990.0029585045;33.646743774;4295.157266259711
269955.68123590597;7037989.574141316;33.698642731;4300.157535602656
269950.6996582624;7037989.145324128;33.766319275;4305.1579935931095
269945.7180806189;7037988.716506939;33.836902618;4310.158491769091
269940.7365029753;7037988.28768975;33.907035828;4315.15898361172
269935.75492533174;7037987.858872562;34.054653168;4320.161162224959
269930.7733476882;7037987.430055373;34.185668945;4325.162878443769
269925.79177004466;7037987.001238185;34.274330139;4330.163664462687
269920.81019240106;7037986.572420997;34.377471924;4335.164728172346
269915.8286147575;7037986.143603808;34.373016357;4340.164730157522
269910.84703711397;7037985.714786619;34.399200439;4345.164798717715
269905.86545947037;7037985.285969431;34.36536026;4350.164913232201
269900.8838818268;7037984.857152242;33.423923492;4355.252771640984
269895.9023041833;7037984.428335054;32.269031525;4360.384416158595
269890.9207265397;7037983.9995178655;32.032672882;4365.389999581971
269885.93914889614;7037983.570700677;32.000015259;4370.390106232836
269880.9575712526;7037983.141883488;32.681900024;4375.436388709394
269875.975993609;7037982.713066299;31.852827072;4380.504658824532
269870.99441596546;7037982.284249111;31.825677872;4385.504732531863
269866.0128383219;7037981.855431923;31.816453934;4390.5047410399275
269861.03126067837;7037981.426614734;31.649925232;4395.507513452128
269856.04968303477;7037980.997797545;31.769290924;4400.508938066124
269851.0681053912;7037980.568980357;31.660575867;4405.510119822799
269846.0865277477;7037980.140163168;31.497758865;4410.512770058007
269841.1049501041;7037979.71134598;31.442634583;4415.5130739174465
269836.12337246054;7037979.282528792;31.307992935;4420.514886426234
269831.141794817;7037978.853711603;31.333223343;4425.514950083146
269826.1602171734;7037978.424894414;31.180641174;4430.517277673314
269821.17863952985;7037977.996077226;31.394664764;4435.521856186711
269816.1970618863;7037977.567260037;31.728328705;4440.532976982023
269811.21548424277;7037977.138442849;32.766265869;4445.639572086013
269806.23390659917;7037976.70962566;32.835014343;4450.64004469897
269801.2523289556;7037976.280808472;32.954833984;4455.641480167518
269796.2707513121;7037975.851991283;33.180274963;4460.646559950648
269791.2891736685;7037975.423174094;33.59544754;4465.663767168709
269786.30759602494;7037974.994356906;34.539176941;4470.752050295854
269781.3260183814;7037974.565539718;35.304233551;4475.81024282048
269776.3444407378;7037974.136722529;35.646858215;4480.821968238003
269771.36286309425;7037973.70790534;35.41985321;4485.827118712542
269766.3812854507;7037973.279088152;35.413173676;4490.8271231741255
269761.3997078071;7037972.850270963;35.443206787;4495.827213372114
269756.41813016357;7037972.421453775;35.491508484;4500.827446672032
269751.43655252;7037971.992636587;35.741786957;4505.83370668463
269746.4549748765;7037971.563819398;35.47889328;4510.840613223111
269741.4733972329;7037971.135002209;35.079795837;4515.856515810889
269736.49181958934;7037970.7061850205;34.439167023;4520.897389274586
269731.5102419458;7037970.277367832;33.732402802;4525.9470937871065
269726.5286643022;7037969.848550644;32.35256958;4531.133994568961
269721.54708665865;7037969.419733455;30.762073517;4536.380867706945
269716.5655090151;7037968.990916266;29.033706665;4541.671165616853
269711.5839313715;7037968.562099078;26.81908989;4547.139668836233
269706.60235372797;7037968.133281889;24.735546112;4552.55641644661
269701.6207760844;7037967.704464701;23.174758911;4557.794360383546
269696.6391984409;7037967.275647513;21.407590866;4563.097461636487
269693.87737154815;7037969.975569202;19.671295166;4567.332079407901
269692.6363860512;7037974.819116971;17.47032547;4572.795070127729
269691.3954005543;7037979.66266474;15.076673508;4578.338495937482
269690.15441505733;7037984.50621251;13.193844795;4583.681252151713
269688.91342956043;7037989.34976028;12.801038742;4588.696658077193
269687.6724440635;7037994.19330805;12.75496769;4593.696870327092
269686.43145856657;7037999.036855819;13.031587601;4598.704516337765
269685.1904730696;7038003.8804035885;13.15308857;4603.705992368667
269683.94948757265;7038008.723951358;12.106782913;4608.814294976195
269682.70850207575;7038013.567499128;11.025308609;4613.9299168027455
269681.4675165788;7038018.411046898;9.810667038;4619.0753374996575
269680.2265310819;7038023.254594667;8.102298737;4624.359135588618
269678.98554558493;7038028.098142437;5.554862022;4629.970680279623
269677.74456008803;7038032.9416902065;5.385787964;4634.9735380668435
269676.5035745911;7038037.785237976;5.343317986;4639.973718433715
269675.26258909417;7038042.628785745;5.305212021;4644.973863637368
269674.0216035972;7038047.472333515;5.299587727;4649.973866800856
269672.7806181003;7038052.315881285;5.288303852;4654.97387953363
269671.53963260335;7038057.159429055;5.278733253;4659.973888693479
269670.29864710645;7038062.002976824;5.284379005;4664.973891880234
269669.0576616095;7038066.846524593;5.2987957;4669.973912664522
269667.8166761126;7038071.690072363;5.292384624;4674.973916774917
269666.57569061563;7038076.533620133;5.311845779;4679.97395464865
269665.33470511873;7038081.377167902;5.301662445;4684.973965017973
269664.0937196218;7038086.220715672;5.30331707;4689.9739652919725
269662.85273412487;7038091.064263442;5.300115108;4694.973966317435
269661.6117486279;7038095.907811211;5.29440403;4699.973969579297
269660.370763131;7038100.75135898;5.299510479;4704.973972186183
269659.12977763405;7038105.59490675;5.289089203;4709.973983046692
269657.88879213715;7038110.43845452;5.291714191;4714.973983735956
269656.6478066402;7038115.28200229;7.612345695;4720.486272786756
269655.40682114323;7038120.12555006;8.387555122;4725.546010888468
269654.16583564633;7038124.9690978285;8.358563423;4730.546094938927
269652.9248501494;7038129.812645598;8.312440872;4735.546307663594
269651.68386465247;7038134.656193368;8.153284073;4740.548840111139
269650.4428791555;7038139.499741138;8.706226349;4745.579321714604
269649.2018936586;7038144.343288907;8.791625977;4750.580050970373
269647.96090816165;7038149.186836677;10.111113548;4755.751225638883
269646.71992266475;7038154.0303844465;11.013812065;4760.832058701941
269645.4789371678;7038158.873932216;11.666166306;4765.874435726516
269644.2379516709;7038163.717479985;12.258939743;4770.9094511525755
269642.99696617393;7038168.561027755;13.049971581;4775.971637574562
269641.75598067703;7038173.404575525;13.574115753;4780.999035222959
269640.51499518007;7038178.248123295;14.749132156;4786.13524623396
269639.27400968317;7038183.091671064;16.492464066;4791.430452192322
269638.0330241862;7038187.935218833;17.886331558;4796.621104038427
269636.7920386893;7038192.778766603;19.331567764;4801.825785363273
269635.55105319235;7038197.622314373;19.45331192;4806.82726730783
269634.31006769545;7038202.465862142;18.871269226;4811.861030680366
269633.0690821985;7038207.309409912;18.777641296;4816.861907222682
269631.8280967016;7038212.152957682;20.695522308;4822.217116609649
269630.58711120463;7038216.996505451;22.539520264;4827.5463124649295
269629.34612570767;7038221.840053221;24.049095154;4832.769225095898
269628.10514021077;7038226.68360099;26.810167313;4838.480925320897
269626.8641547138;7038231.52714876;29.906051636;4844.3617840799225
269625.6231692169;7038236.37069653;32.926101685;4850.203076941998
269624.38218371995;7038241.2142443;34.682617188;4855.502637934617
269623.14119822305;7038246.057792068;36.001235962;4860.673590986444
269621.9002127261;7038250.901339838;39.070575714;4866.540519187421
269620.6592272292;7038255.744887608;41.702919006;4872.191114838235
269619.41824173223;7038260.588435378;45.024681091;4878.193956111462
269618.1772562353;7038265.431983147;47.812526703;4883.918646771174
269616.93627073837;7038270.275530917;50.361156464;4889.530733162247
269615.69528524147;7038275.119078686;50.655479431;4894.539388272251
269614.4542997445;7038279.962626456;50.577720642;4899.539992878844
269613.2133142476;7038284.806174225;52.550945282;4904.915271055175
269611.97232875065;7038289.649721995;57.950931549;4912.274608775786
269610.73134325375;7038294.493269765;60.383045197;4917.834750572436
269609.4903577568;7038299.336817535;63.427780151;4923.688844092557
269608.2493722599;7038304.180365304;66.186073303;4929.399201446912
269607.00838676293;7038309.023913073;69.258323669;4935.267652886992
269605.767401266;7038313.867460843;71.829589844;4940.890055375677
269604.52641576907;7038318.711008613;72.144477844;4945.899961008995
269603.2854302721;7038323.554556383;74.202445984;4951.3069225279505
269602.0444447752;7038328.398104152;76.309494019;4956.732754391807
269600.80345927825;7038333.2416519215;78.96987915;4962.396467753857
269599.56247378135;7038338.085199691;80.838768005;4967.734327395549
269598.3214882844;7038342.928747461;82.25983429;4972.932349075822
269597.0805027875;7038347.77229523;82.123977661;4977.934194436954
269595.83951729053;7038352.615843;84.355659485;4983.409630836529
269594.5985317936;7038357.45939077;85.944786072;4988.656089004815
269593.35754629667;7038362.30293854;86.428131104;4993.679396921136
269592.11656079977;7038367.146486308;87.334465027;4998.760877135898
269590.8755753028;7038371.990034078;87.611938477;5003.768570369081
269589.6345898059;7038376.833581848;86.941696167;5008.813292834806
269588.39360430895;7038381.677129618;85.869194031;5013.92702540837
269587.15261881205;7038386.520677387;87.532943726;5019.196566473839
269585.9116333151;7038391.364225157;88.044044495;5024.222620989887
269584.6706478182;7038396.207772926;88.962593079;5029.306294022571
269583.4296623212;7038401.051320696;89.391654968;5034.324669666821
269582.1886768243;7038405.894868466;89.288719177;5039.325729132488
269580.94769132737;7038410.738416235;90.123756409;5044.394978304902
269579.70670583047;7038415.581964005;90.633598328;5049.4209049641795
269578.4657203335;7038420.425511775;90.547332764;5054.4216490837825
269577.2247348366;7038425.269059544;90.380577087;5059.424429056746
269575.98374933965;7038430.112607313;91.104545593;5064.476570225683
269574.7427638427;7038434.956155083;91.602729797;5069.501327682847
269573.5017783458;7038439.799702853;92.241943359;5074.542021482306
269572.2607928488;7038444.643250623;91.977539062;5079.549007565219
269571.0198073519;7038449.486798392;91.596282959;5084.563522118904
269569.77882185497;7038454.3303461615;89.90007019;5089.843402587241
269568.53783635807;7038459.173893931;89.128067017;5094.902650446477
269567.2968508611;7038464.017441701;89.068847656;5099.903001127673
269566.0558653642;7038468.86098947;88.914405823;5104.9053857862955
269564.81487986725;7038473.70453724;88.82346344;5109.906212769829
269563.57389437035;7038478.54808501;88.729644775;5114.907092886765
269562.3329088734;7038483.3916327795;87.658500671;5120.020540812944
269561.0919233765;7038488.235180548;88.101524353;5125.040129439102
269559.8509378795;7038493.078728318;88.290878296;5130.043713646242
269558.6099523826;7038497.922276088;88.122070312;5135.046562448428
269557.36896688567;7038502.765823858;88.200286865;5140.047174194142
269556.12798138877;7038507.609371628;88.197662354;5145.047174883154
269554.8869958918;7038512.452919397;87.947891235;5150.053409556546
269553.6460103949;7038517.296467166;86.955688477;5155.150905639433
269552.40502489795;7038522.140014936;86.411109924;5160.180474786249
269551.16403940105;7038526.983562706;86.848701477;5165.1995868959075
269549.9230539041;7038531.827110475;86.292755127;5170.230399587438
269548.6820684071;7038536.670658245;86.327522278;5175.230520461677
269547.4410829102;7038541.514206015;86.2159729;5180.23176463346
269546.20009741327;7038546.357753784;86.024749756;5185.235419926645
269544.95911191637;7038551.201301553;85.459899902;5190.267224309827
269543.7181264194;7038556.044849323;82.547271729;5196.053708810486
269542.4771409225;7038560.888397093;82.254005432;5201.062301938603
269541.23615542555;7038565.731944863;82.711746216;5206.083210882963
269539.99516992865;7038570.575492632;84.136070251;5211.2821241299525
269538.7541844317;7038575.4190404015;87.547554016;5217.335075598539
269537.5131989348;7038580.262588171;88.200088501;5222.377475945218
269536.2722134378;7038585.106135941;88.916267395;5227.428506751937
269535.0312279409;7038589.94968371;89.921722412;5232.528598886816
269533.79024244397;7038594.79323148;90.957954407;5237.634847681154
269532.54925694707;7038599.63677925;91.445007324;5242.658513727581
269531.3082714501;7038604.4803270195;91.943771362;5247.683328706046
269530.0672859532;7038609.323874789;91.897666931;5252.683541263591
269528.82630045625;7038614.167422558;91.264915466;5257.72341967578
269527.58531495935;7038619.010970328;91.148872375;5262.7247660945995
269526.3443294624;7038623.854518098;91.079322815;5267.725249785554
269525.1033439655;7038628.698065868;89.557502747;5272.951714778399
269523.8623584685;7038633.541613637;86.382797241;5278.874446837425
269522.62137297157;7038638.385161406;84.978256226;5284.067975066388
269521.38038747467;7038643.228709176;84.863273621;5289.069296991791
269520.1394019777;7038648.072256946;85.162658691;5294.078252114604
269518.8984164808;7038652.915804715;85.663490295;5299.103272740294
269517.65743098385;7038657.759352485;86.125091553;5304.124535103844
269516.41644548695;7038662.602900255;86.582191467;5309.1453856626085
269515.17545999;7038667.446448024;87.128509521;5314.17514345184
269513.9344744931;7038672.289995793;87.861915588;5319.228645648551
269512.6934889961;7038677.133543563;89.508239746;5324.4927109250675
269511.4525034992;7038681.977091333;89.98638916;5329.515521578893
269510.21151800227;7038686.820639103;89.696662903;5334.523908675175
269508.97053250537;7038691.664186872;90.157447815;5339.545096057475
269507.7295470084;7038696.507734641;90.858016968;5344.593937225541
269506.4885615115;7038701.351282411;91.957954407;5349.713494078607
269505.24757601455;7038706.194830181;92.344055176;5354.7283793022225
269504.00659051765;7038711.038377951;92.317840576;5359.728448022483
269502.7656050207;7038715.88192572;92.379898071;5364.72883312024
269501.5246195238;7038720.72547349;92.488327026;5369.730008666084
269500.2836340268;7038725.569021259;92.585510254;5374.730953035103
269499.0426485299;7038730.412569029;92.70552063;5379.732393076973
269497.80166303297;7038735.256116798;92.660682678;5384.732594116444
269496.56067753606;7038740.099664568;92.642295837;5389.732627924128
269495.3196920391;7038744.943212338;92.667449951;5394.732691196894
269494.07870654215;7038749.786760108;92.72706604;5399.733046592291
